# Magnetization density of HAF chain with L = 4 and T = 0.1
0.0 5.67473e-06
0.1 8.75614e-06
0.2 2.13441e-05
0.3 5.70843e-05
0.4 0.000154598
0.5 0.000418341
0.6 0.0011242
0.7 0.00296427
0.8 0.00745066
0.9 0.0168104
1.0 0.0312557
1.1 0.0457101
1.2 0.0551077
1.3 0.0597013
1.4 0.0618339
1.5 0.063331
1.6 0.0657122
1.7 0.0713296
1.8 0.0848237
1.9 0.112913
2.0 0.156242
2.1 0.199569
2.2 0.227647
2.3 0.241107
2.4 0.246627
2.5 0.248745
2.6 0.249536
2.7 0.249829
2.8 0.249937
2.9 0.249977
3.0 0.249991
