# Magnetization density of HAF chain with L = 4 and T = 0.1
0.0 -0.499966
0.1 -0.499956
0.2 -0.49992
0.3 -0.499828
0.4 -0.499617
0.5 -0.499152
0.6 -0.49819
0.7 -0.496431
0.8 -0.494027
0.9 -0.493261
1.0 -0.499977
1.1 -0.518237
1.2 -0.543961
1.3 -0.571272
1.4 -0.597819
1.5 -0.623316
1.6 -0.647819
1.7 -0.671273
1.8 -0.693963
1.9 -0.718241
2.0 -0.749983
2.1 -0.793269
2.2 -0.844036
2.3 -0.896442
2.4 -0.948201
2.5 -0.999163
2.6 -1.04963
2.7 -1.09984
2.8 -1.14993
2.9 -1.19997
3.0 -1.24999
